rollout/ep_rew_mean,time/fps,time/total_timesteps,time/iterations,time/time_elapsed,rollout/ep_len_mean,train/clip_fraction,train/explained_variance,train/entropy_loss,train/policy_gradient_loss,train/learning_rate,train/approx_kl,train/value_loss,train/loss,train/clip_range,train/n_updates
191.23757140677964,38,59392,29,1529,990.271186440678,0.1880859375,0.9729855004698038,-0.7427414108067751,-0.0008844090523780323,0.0003,0.031478044,15.01761678159237,3.1823511123657227,0.2,280
191.17687524193545,38,61440,30,1578,990.741935483871,0.2015625,0.9747061654925346,-1.0628250816836953,-0.0025309542717877774,0.0003,0.024644593,6.1512921379879115,1.2901837825775146,0.2,290
202.644441828125,38,63488,31,1629,991.03125,0.192333984375,0.9703016467392445,-1.2467135462909937,-0.0058892652839858785,0.0003,0.04112336,5.284958455432206,0.2816771864891052,0.2,300
206.7017772878788,39,65536,32,1679,991.3030303030303,0.21904296875,0.9631893672049046,-0.9055589865893126,-0.0014946745737688615,0.0003,0.051902086,9.401340338401496,0.9387428760528564,0.2,310
209.95490255882356,39,67584,33,1729,991.5588235294117,0.247802734375,0.9795068446546793,-0.9913644921034575,0.00030316820921143516,0.0003,0.08094603,4.039778305217624,1.1063086986541748,0.2,320
215.11104352857146,39,69632,34,1780,991.8,0.19853515625,0.9702521152794361,-1.0357753898948432,-0.004803146042831941,0.0003,0.048161335,8.409154862165451,0.9334615468978882,0.2,330
225.89882320833334,39,71680,35,1831,992.0277777777778,0.195703125,0.9483283124864101,-0.7446938125416637,0.003904354408587096,0.0003,0.046484433,13.006689682230354,3.4574780464172363,0.2,340
228.38228037837843,39,73728,36,1881,992.2432432432432,0.210205078125,0.9404827877879143,-0.777857001684606,-0.007683217192970914,0.0003,0.031117436,17.607816618308426,1.863409161567688,0.2,350
240.47792473684217,37,75776,37,2009,992.4473684210526,0.1572265625,0.9510414935648441,-0.7221066242083907,0.0013956029921246226,0.0003,0.02496458,16.530403692275286,3.0828685760498047,0.2,360
240.14733856410263,37,77824,38,2062,992.6410256410256,0.125048828125,0.8946431800723076,-0.543181881122291,-0.002478787752625067,0.0003,0.024932563,30.247170288860797,2.667715549468994,0.2,370
241.05409760000003,37,79872,39,2113,992.825,0.213134765625,0.9669125787913799,-0.9255880290642381,-0.008845141608617269,0.0003,0.04838594,4.602991589345038,0.26251888275146484,0.2,380
240.67902951219514,37,81920,40,2164,993.0,0.233203125,0.8494825214147568,-0.7654742758721114,0.006115759113163222,0.0003,0.0396192,20.43572070002556,2.7657485008239746,0.2,390
245.95380530952383,37,83968,41,2214,993.1666666666666,0.2029296875,0.9364213272929192,-0.911462989076972,-0.01502432462584693,0.0003,0.048721667,12.239752758294344,1.314067006111145,0.2,400
249.08877247674423,37,86016,42,2264,993.3255813953489,0.255126953125,0.9047369956970215,-0.7574883207678795,0.0017532684934849386,0.0003,0.039829463,13.24599143639207,0.9918776154518127,0.2,410
260.1782002272727,38,88064,43,2315,993.4772727272727,0.23017578125,0.9491361081600189,-0.7807440597563982,0.005089256085921079,0.0003,0.044528056,9.040663008391856,1.3128032684326172,0.2,420
262.0577192111111,38,90112,44,2366,993.6222222222223,0.224951171875,0.8711302727460861,-0.5421960689127445,0.00947377357588266,0.0003,0.03473269,31.974648747593164,3.228665590286255,0.2,430
255.72475264130432,38,92160,45,2417,993.7608695652174,0.31630859375,0.9595553278923035,-1.0607908168807625,-0.0057551687437808145,0.0003,0.027026009,2.4495887792669238,0.10711190849542618,0.2,440
253.51974217021274,38,94208,46,2467,993.8936170212766,0.306591796875,0.9622802399098873,-0.9594748856499791,0.003830294813087676,0.0003,0.024187142,1.7813542493619026,0.292764812707901,0.2,450
251.54000837499999,38,96256,47,2516,994.0208333333334,0.219384765625,0.9565546363592148,-0.9756397865712643,-0.006474077055463568,0.0003,0.047162257,2.570966338273138,0.6972793340682983,0.2,460
252.2522195510204,38,98304,48,2568,994.1428571428571,0.21787109375,0.9531787484884262,-0.8663752026855945,-0.015983340858656447,0.0003,0.048817635,4.5123492943122985,1.1562139987945557,0.2,470
249.80173870000002,37,100352,49,2696,994.26,0.163525390625,0.9807037673890591,-1.0024370266124607,0.00491861209156923,0.0003,0.02845103,1.0463214605930262,0.29141321778297424,0.2,480
253.00735842000003,37,102400,50,2746,994.26,0.194287109375,0.9774869233369827,-0.8585347577929496,-0.013906273974862415,0.0003,0.03347268,2.2175500991754236,0.7031416296958923,0.2,490
258.49907161,37,104448,51,2798,994.26,0.23115234375,0.9712163247168064,-0.9620749792084098,0.0026616684946930034,0.0003,0.017330777,1.3792790030129254,0.14297538995742798,0.2,500
263.36722069,37,106496,52,2848,994.26,0.165576171875,0.9796422068029642,-0.8174056069925427,-0.005974425878957845,0.0003,0.049275815,2.0495067596435548,0.856971025466919,0.2,510
268.4763106,37,108544,53,2898,994.26,0.281787109375,0.9357010796666145,-0.699870628118515,-0.03274638961302116,0.0003,0.030051269,2.7033759254030882,0.21686893701553345,0.2,520
271.21610706,37,110592,54,2948,994.26,0.145654296875,0.9818381145596504,-0.9606734719127417,-0.0053795989108039064,0.0003,0.01824907,2.3748899961821737,0.30754944682121277,0.2,530
277.21571206,37,112640,55,3000,994.26,0.199658203125,0.9812125694006681,-0.8985362758859992,-0.0019178260845365003,0.0003,0.016945088,2.0832764890044926,0.7034493088722229,0.2,540
283.27281302,37,114688,56,3052,994.26,0.115673828125,0.9846286438405514,-0.798525563813746,-0.00449401556252269,0.0003,0.016126215,1.8025063547305762,0.29236915707588196,0.2,550
287.50813227,37,116736,57,3103,994.26,0.105859375,0.9643400944769382,-0.5704391061328351,-0.010250459822418633,0.0003,0.013851402,3.1396324769593775,0.6094502806663513,0.2,560
296.15512770000004,37,118784,58,3154,994.26,0.187744140625,0.979269165545702,-0.9701334368437529,-0.006180380008299835,0.0003,0.032545388,1.6671368786133827,0.40978243947029114,0.2,570
303.64076085,37,120832,59,3203,993.78,0.133203125,0.9368738159537315,-0.662875702790916,-0.005897702275251504,0.0003,0.016067974,5.047617384605109,0.5489664673805237,0.2,580
318.13606183999997,37,122880,60,3254,993.15,0.187841796875,0.9132819324731827,-0.5719174309633672,-0.013578599446918815,0.0003,0.13817097,10.945823109149933,3.612455368041992,0.2,590
324.1635994,37,124928,61,3305,993.15,0.202685546875,0.9202204793691635,-0.4185018709395081,0.02162131741642952,0.0003,0.055716224,16.78680308908224,1.5086402893066406,0.2,600
329.91037865,37,126976,62,3415,993.15,0.171923828125,0.9688554052263498,-0.7076904053799808,0.004343095859803725,0.0003,0.023116674,6.81333694010973,1.046016812324524,0.2,610
334.46922830999995,37,129024,63,3466,993.15,0.18447265625,0.95175726339221,-0.7465593514963984,-0.0038674457842716946,0.0003,0.017015375,8.235882213711738,0.9992781281471252,0.2,620
338.09251767,37,131072,64,3516,993.15,0.176171875,0.9554621912539005,-0.6126963590271771,0.00573556797899073,0.0003,0.041822493,8.661169654130935,0.925509512424469,0.2,630
342.70312920000003,37,133120,65,3565,993.15,0.213525390625,0.9813613072037697,-0.840040017478168,-0.005897158100560773,0.0003,0.04175136,5.402946937270462,0.46792304515838623,0.2,640
348.2753706399999,37,135168,66,3615,993.15,0.19345703125,0.9787544254213572,-0.6945005343295634,0.0014223573612980544,0.0003,0.044992175,6.108580413088203,0.9184404015541077,0.2,650
345.6486845899999,37,137216,67,3665,993.15,0.152587890625,0.963143490254879,-0.721365668065846,-0.0007986474432982504,0.0003,0.04405392,12.56923053599894,1.442692518234253,0.2,660
352.46624512,37,139264,68,3715,993.15,0.144970703125,0.9607108123600483,-0.5737395627424121,-0.0011787028750404715,0.0003,0.019539097,13.75811522603035,3.9059572219848633,0.2,670
352.76320856,37,141312,69,3766,992.45,0.2083984375,0.9748992137610912,-0.8402650723233819,-0.009030149495811202,0.0003,0.029992552,4.068292629253119,1.5563997030258179,0.2,680
350.96605437,37,143360,70,3816,992.45,0.239404296875,0.9577956907451153,-0.840748337469995,0.01407628528686473,0.0003,0.07347479,5.797428111359477,0.8076080083847046,0.2,690
351.64181921000005,37,145408,71,3866,992.45,0.139990234375,0.965026717633009,-0.5448165150359273,-0.004723920239484869,0.0003,0.024197092,9.596226644888521,1.0909279584884644,0.2,700
355.67097284000005,37,147456,72,3916,992.45,0.200634765625,0.9754200894385576,-0.6729140319861472,0.011522123229224236,0.0003,0.05099558,6.500203878618777,1.143171787261963,0.2,710
355.95419823000003,37,149504,73,3966,992.45,0.20556640625,0.9600888676941395,-0.6968660715036095,0.006331670937652234,0.0003,0.038352266,10.481815486215055,0.8391829133033752,0.2,720
357.6769688899999,37,151552,74,4079,992.45,0.18837890625,0.9735111836344004,-0.7749587981030345,0.006779684957291465,0.0003,0.046221577,7.510952819697559,0.5656492114067078,0.2,730
360.92961799,37,153600,75,4130,992.45,0.236865234375,0.8424603790044785,-0.7127203047275543,0.00826278172316961,0.0003,0.036645155,10.727546796575188,2.364441156387329,0.2,740
364.37577417999995,37,155648,76,4179,994.64,0.20439453125,0.5610940158367157,-0.4124069574289024,0.01406717061327072,0.0003,0.039045207,17.042304633557798,3.449176073074341,0.2,750
361.8645571999999,37,157696,77,4229,994.64,0.231201171875,0.9533198699355125,-0.9051126010715962,-0.011268797599041137,0.0003,0.07428908,8.530237734504045,0.992382824420929,0.2,760
364.1296949699999,37,159744,78,4281,994.64,0.216796875,0.9451979883015156,-0.7653436917811632,0.009937761272885837,0.0003,0.15094362,14.310468503832817,2.5360398292541504,0.2,770
376.45426549999996,37,161792,79,4332,994.64,0.17509765625,0.9059184566140175,-0.41410501329228283,0.006323923204035964,0.0003,0.04853846,10.255656649917364,1.6975600719451904,0.2,780
379.96647232,37,163840,80,4382,994.64,0.17451171875,0.9010575488209724,-0.4410199054516852,5.540554848266765e-05,0.0003,0.047457553,11.302529245615005,0.8856639862060547,0.2,790
380.5112276599999,37,165888,81,4433,989.79,0.222998046875,0.8985132202506065,-0.4612813933752477,-0.007021405955310911,0.0003,0.03505102,9.272360898181796,1.6965888738632202,0.2,800
380.03931416,37,167936,82,4483,989.79,0.168115234375,0.8991767317056656,-0.3393724424764514,0.0030961290263803675,0.0003,0.04118921,17.074753595143555,2.0585386753082275,0.2,810
382.98378913,37,169984,83,4533,989.79,0.25791015625,0.9528245329856873,-0.8659594967961312,-0.01635812882159371,0.0003,0.0596996,4.7241450143978,0.726845920085907,0.2,820
392.27970143000005,37,172032,84,4585,989.79,0.20078125,0.9678050018846989,-0.5655961219221354,0.014542975355288945,0.0003,0.0306962,8.175393506139518,0.8732914924621582,0.2,830
382.23035005,37,174080,85,4636,989.79,0.1685546875,0.8634813874959946,-0.4115635654889047,0.006608372593473177,0.0003,0.023871433,13.731503665074706,1.976644515991211,0.2,840
387.3713251100001,37,176128,86,4749,989.79,0.26123046875,0.9407795518636703,-0.7717798549681902,0.0018586869395221584,0.0003,0.037422568,5.354779216647148,1.6938717365264893,0.2,850
397.24307398,37,178176,87,4799,989.79,0.21630859375,0.9646579809486866,-0.5951494008302689,0.0047434373118449,0.0003,0.020536827,5.789894215762615,0.9939014911651611,0.2,860
397.6785865,37,180224,88,4849,986.55,0.203173828125,0.9747832547873259,-0.8011152008548379,-0.0032121907628607006,0.0003,0.031768426,6.690203279443085,0.6264176368713379,0.2,870
398.71169768,37,182272,89,4901,986.55,0.204443359375,0.9732463844120502,-0.817050951346755,0.0007207982533145695,0.0003,0.05510763,4.909336612932384,1.0988820791244507,0.2,880
394.99043678000004,37,184320,90,4951,986.55,0.21962890625,0.9737737663090229,-0.7217333696782589,-0.0034873173906817103,0.0003,0.04771523,6.939377814717591,0.5702328681945801,0.2,890
389.42350443000004,37,186368,91,5002,986.55,0.192041015625,0.9708585664629936,-0.7726465571671725,0.004461195357725956,0.0003,0.029419027,2.8863610127475114,0.3665023744106293,0.2,900
399.13584095,37,188416,92,5052,986.55,0.238818359375,0.9170259386301041,-0.6244142596609891,0.007111067217192612,0.0003,0.06755151,6.390873485244811,1.3922181129455566,0.2,910
416.04250943999995,37,190464,93,5103,986.55,0.197119140625,0.5228610932826996,-0.3487506989855319,0.0006700903024466243,0.0003,0.055667587,13.997335635870694,2.235869884490967,0.2,920
428.11186719,37,192512,94,5155,986.55,0.123388671875,0.6992442309856415,-0.28965990198776126,-0.0026070112769957634,0.0003,0.019924663,11.652199060842396,1.6181167364120483,0.2,930
441.19063142000005,37,194560,95,5206,986.55,0.1650390625,0.7059409916400909,-0.3140433362685144,-0.0007432614082063082,0.0003,0.041408923,13.197520795464516,2.7168543338775635,0.2,940
444.20510755000004,37,196608,96,5257,986.55,0.1490234375,0.6971886157989502,-0.32741455822251736,-0.005565734316769521,0.0003,0.05776868,13.244784343987703,1.3018330335617065,0.2,950
458.24853814,37,198656,97,5307,986.55,0.226318359375,0.9755183793604374,-0.7747246721759439,-0.00713382666290272,0.0003,0.04579068,7.100394051894545,1.0965811014175415,0.2,960
470.04874921000004,36,200704,98,5434,986.55,0.261181640625,0.8397989273071289,-0.4824731145985425,-0.007011079489893745,0.0003,0.098459244,22.49022194892168,1.9480226039886475,0.2,970
485.55134022,36,202752,99,5485,986.55,0.237744140625,0.9700632132589817,-0.6043120289221406,0.0009342073681182228,0.0003,0.04751157,12.886133452877402,2.725857734680176,0.2,980
497.35656756,36,204800,100,5535,986.55,0.19326171875,0.8025300353765488,-0.37718184436671437,0.0027265983968391082,0.0003,0.041204866,18.879569241404532,2.265925645828247,0.2,990
499.7776859300001,37,206848,101,5586,986.55,0.223583984375,0.8998706713318825,-0.46156976064667105,-0.01233059034566395,0.0003,0.06123298,13.300643472373485,1.7528475522994995,0.2,1000
501.82960223000003,37,208896,102,5637,986.55,0.29189453125,0.9674861207604408,-1.1079989520832896,0.02195255169790471,0.0003,0.024431996,2.6748069592751564,0.5813558101654053,0.2,1010
510.48641562000006,37,210944,103,5688,984.05,0.214013671875,0.938773836940527,-0.5166320441290736,-0.0016093297250336035,0.0003,0.050792597,6.421294707804918,1.2483606338500977,0.2,1020
506.11662546,37,212992,104,5738,984.05,0.167041015625,0.9798596948385239,-0.7547611378133297,0.00038794114370830355,0.0003,0.021602353,4.030807706527412,1.026891827583313,0.2,1030
515.19936262,37,215040,105,5789,984.05,0.21904296875,0.9952846989035606,-1.1546647550538183,-0.0037985539565852378,0.0003,0.029043062,0.9397659979062155,0.27033624053001404,0.2,1040
509.00970222,37,217088,106,5839,984.05,0.19951171875,0.9620374850928783,-0.5783416587859392,0.006211331807571696,0.0003,0.043228082,9.279090387001634,1.7139827013015747,0.2,1050
507.80638100000004,37,219136,107,5888,984.53,0.14755859375,0.9816671367734671,-1.0615361362695694,-0.021061136199568863,0.0003,0.041503906,1.9854740885552018,1.1416130065917969,0.2,1060
497.6629847000001,37,221184,108,5940,985.16,0.223681640625,0.9838675353676081,-0.988582668453455,-0.006763455690816045,0.0003,0.07776113,2.410219188593328,0.7056496739387512,0.2,1070
499.86581201,37,223232,109,5990,985.16,0.23173828125,0.9660735540091991,-0.6689150952734053,-0.01856983345351182,0.0003,0.06548937,4.602987382747233,0.552312433719635,0.2,1080
502.1576910200001,36,225280,110,6113,985.16,0.164208984375,0.9825332947075367,-0.7308902645483613,-0.00311944031418534,0.0003,0.03632088,5.459817304648459,0.7173983454704285,0.2,1090
510.1679447200001,36,227328,111,6164,985.16,0.179833984375,0.9266941919922829,-0.4682111985981464,0.005012859895941801,0.0003,0.037275515,6.391289071366191,0.9421133399009705,0.2,1100
509.40500836000007,36,229376,112,6213,985.16,0.1333984375,0.8297250270843506,-0.32146814740262925,-0.009362918275292032,0.0003,0.038696673,11.572863221913575,2.211735725402832,0.2,1110
505.4712200100001,36,231424,113,6264,985.16,0.1884765625,0.9782033432275057,-0.7819519076496363,-0.003078565894975327,0.0003,0.048172276,5.117425480112433,3.0628411769866943,0.2,1120
503.1947704500001,36,233472,114,6314,985.16,0.2109375,0.9727620221674442,-0.7355207288637757,-0.018053854469326325,0.0003,0.17101681,8.614120566286147,0.6549682021141052,0.2,1130
510.03419311,37,235520,115,6365,985.16,0.114892578125,0.9772543143481016,-0.48270401945337654,-0.0030537588099832647,0.0003,0.04449888,9.997826485335827,3.9593963623046875,0.2,1140
506.26151122999994,37,237568,116,6416,985.16,0.176513671875,0.9799804352223873,-0.8570973733440042,-0.0077816382807213815,0.0003,0.04088795,5.798831325955689,0.5226830840110779,0.2,1150
510.07930310999996,37,239616,117,6467,989.41,0.233642578125,0.9819493945688009,-0.933220363035798,-0.0026447996948263607,0.0003,0.030187525,3.2133549584075807,1.0369435548782349,0.2,1160
507.64343013000007,37,241664,118,6518,989.41,0.29345703125,0.9761234186589718,-1.0584648475050926,-0.024190263622585917,0.0003,0.08637059,2.391341130901128,0.8636361360549927,0.2,1170
496.6636715699999,37,243712,119,6569,989.41,0.48193359375,0.9435030780732632,-1.0818174418061972,-0.00030521230073645713,0.0003,0.25627217,3.029938840866089,0.7212852835655212,0.2,1180
482.81050738,37,245760,120,6620,989.41,0.221435546875,0.9694241117686033,-1.1173269364982843,-0.0021527755918214096,0.0003,0.022646073,0.9260184987913818,0.11463586986064911,0.2,1190
482.34045291999996,37,247808,121,6671,989.41,0.2267578125,0.948309063911438,-1.0434137914329766,-0.0026082858137669975,0.0003,0.022634624,2.3825735076330603,0.4450420141220093,0.2,1200
476.85537103999997,37,249856,122,6722,989.41,0.225537109375,0.9668519161641598,-0.9481676872819662,-0.005603411977062933,0.0003,0.01928501,2.4745372181758283,0.3529788851737976,0.2,1210
465.0826555,36,251904,123,6850,989.41,0.206982421875,0.9651682153344154,-0.7200018400326371,-0.012316249043215067,0.0003,0.022201557,2.896734552644193,0.4599979519844055,0.2,1220
463.17709909999996,36,253952,124,6901,989.41,0.21220703125,0.967924490571022,-0.9666056813672185,-0.014888969385356176,0.0003,0.041221313,1.6002652605064214,0.2883417308330536,0.2,1230
461.99458897,36,256000,125,6951,989.41,0.2126953125,0.9082474783062935,-0.7997265102341771,-0.004953624896006659,0.0003,0.030393628,4.573304815404117,0.9355033040046692,0.2,1240
460.31696724,36,258048,126,7003,989.41,0.1525390625,0.9398835264146328,-0.7319078534841538,-0.002668523829197511,0.0003,0.015540171,5.572023832052946,1.0206128358840942,0.2,1250
455.35723257000006,36,260096,127,7053,989.41,0.175927734375,0.9658800847828388,-0.9771230967715383,-0.00330384169210447,0.0003,0.02935981,4.064213616307825,0.5721773505210876,0.2,1260
452.34548304000003,36,262144,128,7104,987.31,0.16611328125,0.8919987231492996,-0.5162126019597053,-0.007734309771331027,0.0003,0.022418909,8.81494396366179,0.6492767930030823,0.2,1270
458.75543682000006,36,264192,129,7155,987.31,0.219677734375,0.9477410726249218,-0.6238335723057389,-0.003980037161090877,0.0003,0.027103715,7.735124471411109,0.7919432520866394,0.2,1280
467.77445127000004,36,266240,130,7206,992.16,0.1765625,0.689944326877594,-0.3636381941847503,0.0022836075571831317,0.0003,0.063962065,11.287953334674238,1.7569977045059204,0.2,1290
480.1328881800002,36,268288,131,7257,992.16,0.229541015625,0.9082804620265961,-0.5949470863677562,-0.007615327714302111,0.0003,0.033882096,11.555250644125044,1.213944911956787,0.2,1300
478.8918990900001,36,270336,132,7309,992.16,0.170751953125,0.7973845154047012,-0.4599646362476051,-0.004026292584603653,0.0003,0.040961094,18.06659607514739,4.3437323570251465,0.2,1310
483.36773630000005,37,272384,133,7360,992.16,0.22607421875,0.9097594246268272,-0.5977930085733533,-0.01850153925770428,0.0003,0.043173112,9.197353187203408,1.9645249843597412,0.2,1320
493.3355058400001,37,274432,134,7410,992.16,0.19130859375,0.7287298142910004,-0.42702649924904107,0.008708224202564452,0.0003,0.04309246,12.558808299154043,1.1134697198867798,0.2,1330
490.68052928000003,36,276480,135,7538,992.16,0.1181640625,0.8447421342134476,-0.3595422259066254,0.0001917431494803168,0.0003,0.026638845,13.751490943133831,2.3778793811798096,0.2,1340
493.15093872000006,36,278528,136,7589,992.16,0.238916015625,0.9134335741400719,-0.5413235878571868,-0.006723127912846394,0.0003,0.03400409,9.776974647492171,0.7860856056213379,0.2,1350
497.13551747,36,280576,137,7639,995.4,0.240869140625,0.950758121907711,-0.5799972386099398,-0.010514960734872148,0.0003,0.033255383,8.256863740831614,1.1365290880203247,0.2,1360
496.24794165,36,282624,138,7691,995.4,0.26103515625,0.9607943370938301,-0.6639464587904513,-0.0067839981908036865,0.0003,0.06520553,7.408790568262338,0.6671657562255859,0.2,1370
500.83898763999997,36,284672,139,7742,995.4,0.293896484375,0.9454906173050404,-0.6584031696431338,-0.006566690717590973,0.0003,0.07228846,6.170634499937296,0.8601255416870117,0.2,1380
487.76250834,36,286720,140,7792,990.08,0.248046875,0.9469777345657349,-0.7689615046605468,0.006507468022027752,0.0003,0.036128867,7.9855243662372235,0.37364885210990906,0.2,1390
486.50152095000004,36,288768,141,7842,990.08,0.2169921875,0.8998458981513977,-0.5806842082180083,-0.005273784094606526,0.0003,0.042991012,13.666023065894843,1.2156981229782104,0.2,1400
483.3908730200001,36,290816,142,7892,990.08,0.1904296875,0.9291518405079842,-0.46259765662252905,-0.0008314013401104603,0.0003,0.035363294,10.143278849869967,1.9218838214874268,0.2,1410
479.10582772000004,36,292864,143,7942,990.08,0.154150390625,0.9564456790685654,-0.5258624516427517,0.0011144647942273878,0.0003,0.05521487,11.996762765571475,1.647482991218567,0.2,1420
475.3502402099999,36,294912,144,7992,990.08,0.21806640625,0.9805247373878956,-0.5010277602821589,-0.01127132935798727,0.0003,0.049527798,7.037900596484542,0.6997783184051514,0.2,1430
477.7434420100001,36,296960,145,8044,990.08,0.16513671875,0.8781536146998405,-0.3949458645656705,0.0026997960681910626,0.0003,0.10744907,15.208090480044484,2.1165976524353027,0.2,1440
474.57273967000003,36,299008,146,8094,990.08,0.192431640625,0.955440167337656,-0.5239848013035953,-0.01937912050343584,0.0003,0.061153654,8.900615008175373,0.5726572871208191,0.2,1450
464.00026984,36,301056,147,8223,990.08,0.2056640625,0.9099632576107979,-0.5448907823301852,-0.0010395110039098654,0.0003,0.030918881,5.5394940610975025,1.0577189922332764,0.2,1460
457.02004117999996,36,303104,148,8273,990.08,0.28994140625,0.9248541593551636,-0.6124400532804429,0.013092501512437594,0.0003,0.032526053,4.610985399223864,0.6409086585044861,0.2,1470
466.81930858,36,305152,149,8324,990.08,0.1892578125,0.9542246609926224,-0.5689428608864546,-0.005235581465240102,0.0003,0.026514847,6.068662266433239,0.89183509349823,0.2,1480
