time/fps,time/iterations,rollout/ep_len_mean,time/total_timesteps,rollout/ep_rew_mean,time/time_elapsed,train/entropy_loss,train/explained_variance,train/approx_kl,train/policy_gradient_loss,train/clip_range,train/learning_rate,train/n_updates,train/clip_fraction,train/loss,train/value_loss
13,146,995.57,700416,372.6596792799999,21440,-0.8380781432613731,0.9846225772053003,0.059860498,-0.022537462432228494,0.2,0.0003,3410,0.285986328125,0.3103058934211731,2.2943930220790207
13,147,995.57,702464,370.54385967999997,21531,-0.8067189859226346,0.9627996310591698,0.10980429,-0.016849464530241675,0.2,0.0003,3420,0.27275390625,0.6139398217201233,3.9896717987954617
14,148,995.57,704512,368.96476300999996,21630,-0.8848370417952538,0.9874998545274138,0.03717026,-0.01771285425784299,0.2,0.0003,3430,0.274951171875,0.2682785093784332,1.4499892271123827
14,149,995.57,706560,366.25312211,21729,-1.0110090624541044,0.9886684883385897,0.047686156,-0.01580673583666794,0.2,0.0003,3440,0.24638671875,0.24108219146728516,1.2306460854131729
14,150,995.57,708608,368.40833628000007,21827,-0.6663009449839592,0.9874123856425285,0.03696711,-0.004529379507584963,0.2,0.0003,3450,0.276123046875,0.4139341413974762,1.5975281555205583
14,151,995.57,710656,365.70978383999994,21928,-0.7916758408769965,0.9818682074546814,0.03596328,-0.0024881648991140538,0.2,0.0003,3460,0.260888671875,0.23986691236495972,3.219220408983529
14,152,989.19,712704,365.39987957,22027,-0.7116357399150729,0.9653380587697029,0.077102214,-0.01856617045777966,0.2,0.0003,3470,0.317822265625,0.32442373037338257,5.055775436013937
14,153,989.19,714752,358.7855592899999,22131,-0.6720318429172039,0.92936871945858,0.09734768,-0.010966695445677032,0.2,0.0003,3480,0.29111328125,0.49925100803375244,5.356085813418031
14,154,989.19,716800,359.4182200099999,22231,-0.7054813336580992,0.991303919814527,0.044450745,-0.02511809423158411,0.2,0.0003,3490,0.230712890625,0.3195279538631439,1.0803838101215661
14,155,989.19,718848,360.91264216999997,22331,-0.6689928008243442,0.9744557943195105,0.055312853,-0.014356963774480392,0.2,0.0003,3500,0.304541015625,0.4481531083583832,2.211748060770333
14,156,989.19,720896,366.35225140999995,22430,-0.608698477782309,0.6558941006660461,0.058309622,-0.012060033589659725,0.2,0.0003,3510,0.28046875,0.6212562918663025,2.2138530204072593
14,157,989.19,722944,360.49577483,22532,-0.82656990904361,0.9888432519510388,0.046969354,-0.016619900218211116,0.2,0.0003,3520,0.27900390625,0.27150800824165344,1.9075337924063205
14,158,989.19,724992,359.0220690500001,22632,-1.2201941814273596,0.9933176501654088,0.07702219,-0.024768480175407604,0.2,0.0003,3530,0.318212890625,0.05312734842300415,0.4068548724520952
14,159,989.19,727040,359.99563898000014,22873,-0.6155525613576174,0.9779900126159191,0.054132223,-0.017963509923720266,0.2,0.0003,3540,0.269091796875,0.7024255394935608,2.620242975652218
14,160,989.19,729088,361.75874947000005,22984,-0.8468418635427952,0.9909224277362227,0.046218406,-0.025944865703058893,0.2,0.0003,3550,0.273193359375,0.6390265226364136,1.3423800664953887
14,161,989.19,731136,354.92844929,23082,-0.8505809582769871,0.9751362632960081,0.04856947,-0.024811285076430066,0.2,0.0003,3560,0.299462890625,0.25855210423469543,2.4965364307165148
14,162,989.19,733184,350.30959284,23190,-0.9753038946539163,0.9888908565044403,0.0514068,-0.02610333797201747,0.2,0.0003,3570,0.293212890625,0.12701240181922913,1.0780616736970843
14,163,989.19,735232,352.09585665,23303,-0.6273527096025646,0.920822836458683,0.047057875,-0.011782293785654475,0.2,0.0003,3580,0.280419921875,0.2884504795074463,1.6729378743097185
14,164,989.19,737280,352.8636083399999,23399,-0.8214813070371747,0.9876400101929903,0.047351524,-0.015446668917138594,0.2,0.0003,3590,0.280419921875,0.2828652858734131,1.60811219913885
14,165,989.19,739328,346.44678692999986,23497,-0.9186353730037808,0.9933239445090294,0.047305778,-0.02303898974059848,0.2,0.0003,3600,0.297216796875,0.15743830800056458,1.119105102540925
14,166,989.19,741376,350.81033851,23634,-0.8717346411198378,0.9901060247793794,0.04544138,-0.018495652390265606,0.2,0.0003,3610,0.304833984375,0.45123401284217834,1.5678544364869595
14,167,989.19,743424,358.85421033,23741,-0.9359724933281541,0.9826608318835497,0.047421977,-0.010723832394432975,0.2,0.0003,3620,0.187548828125,0.39884549379348755,2.2988292986061425
14,168,989.19,745472,368.37929661000004,23846,-0.5445289171300829,0.9083680585026741,0.034914352,-0.007744475267827511,0.2,0.0003,3630,0.249267578125,0.4114971160888672,4.143771230429411
14,169,989.19,747520,368.48690537000004,23945,-0.5959181791171432,0.9412581324577332,0.056631144,-0.009436605877999682,0.2,0.0003,3640,0.283935546875,0.6277458667755127,4.187505511566997
14,170,989.19,749568,373.13206755999994,24045,-0.7322781413793564,0.9562094435095787,0.10082412,-0.032244007886038165,0.2,0.0003,3650,0.322412109375,0.2861776053905487,2.988430595677346
14,171,989.19,751616,378.29686644000003,24276,-0.7937404094263911,0.9848243296146393,0.044968355,-0.02138263739470858,0.2,0.0003,3660,0.30087890625,0.2223372757434845,1.6942359985783697
14,172,989.19,753664,383.43692404,24375,-0.6723885869607329,0.987114729359746,0.044481616,-0.016339558961044533,0.2,0.0003,3670,0.2810546875,0.2653944492340088,1.7066825137473642
14,173,989.19,755712,384.33637232999996,24476,-0.606679446902126,0.7634111195802689,0.03942379,-0.0166855909046717,0.2,0.0003,3680,0.233544921875,0.457978755235672,1.8417408864945173
14,174,983.64,757760,376.25515442999995,24574,-0.7296229859814047,0.9807221703231335,0.052137192,-0.017326398981094827,0.2,0.0003,3690,0.275244140625,0.27930521965026855,1.822762669902295
14,175,983.25,759808,385.74238131,24673,-0.7892507119104266,0.9318362548947334,0.058145918,-0.009606736799469218,0.2,0.0003,3700,0.30146484375,0.5475651025772095,5.147622613236308
14,176,978.65,761856,380.19796206,24771,-0.6919541643932462,0.9576596394181252,0.053190425,-0.0035827422005240807,0.2,0.0003,3710,0.283447265625,0.5224749445915222,3.129836115054786
14,177,978.65,763904,378.59098937000005,24868,-0.8208705583587289,0.9813780207186937,0.082835704,-0.02835161654656986,0.2,0.0003,3720,0.32080078125,0.20970696210861206,2.8703220560215414
14,178,978.65,765952,382.7306451299999,24967,-0.8968803582713007,0.9917915193364024,0.06530109,-0.015648031487944535,0.2,0.0003,3730,0.312841796875,0.2298697531223297,1.7937779854983091
14,179,978.65,768000,383.2718040499999,25066,-1.0896479992195964,0.9927275897935033,0.053868823,-0.017836939499829896,0.2,0.0003,3740,0.2974609375,0.0324726402759552,0.8363226491492242
14,180,978.65,770048,375.62262588,25166,-1.1009777834638954,0.9913435187190771,0.040787265,-0.0248702269338537,0.2,0.0003,3750,0.27880859375,0.18501457571983337,0.9405349378474057
14,181,978.65,772096,378.89207089,25265,-0.8494650389999151,0.9876919463276863,0.04898399,-0.02361030280299019,0.2,0.0003,3760,0.318310546875,0.3958088457584381,1.579143554996699
14,182,978.65,774144,382.67320361,25365,-0.626517541706562,0.9117982611060143,0.04280261,-0.01600013048009714,0.2,0.0003,3770,0.281884765625,0.3835481107234955,3.4009290751069785
14,183,978.65,776192,384.63220735999994,25614,-0.7266014210879803,0.9599853903055191,0.14498372,-0.03407342787540983,0.2,0.0003,3780,0.34658203125,0.3582024574279785,2.373602095711976
14,184,978.65,778240,383.39874477999996,25720,-0.8335212895646691,0.9725415669381618,0.0515055,-0.010359026116202586,0.2,0.0003,3790,0.28798828125,0.16093683242797852,1.6419702590443195
14,185,978.65,780288,370.5142655700001,25821,-0.9633537456393242,0.9870459781959653,0.102185056,-0.03895144311827607,0.2,0.0003,3800,0.368994140625,0.18197886645793915,1.1705841379705817
14,186,978.65,782336,370.13140239999996,25922,-1.0165318442508577,0.9518841952085495,0.04793422,-0.007845638712751679,0.2,0.0003,3810,0.343798828125,0.32508864998817444,1.5594306362327188
14,187,978.65,784384,379.9692634199999,26022,-0.9053571570664645,0.8377123773097992,0.26649445,-0.0484801959595643,0.2,0.0003,3820,0.453271484375,0.15687230229377747,1.6783021338749677
14,188,978.65,786432,381.87321691,26122,-0.6094976241700352,0.7985075265169144,0.051131584,-0.0183273153466871,0.2,0.0003,3830,0.25380859375,0.3857700824737549,1.610572579409927
14,189,982.36,788480,377.81214876999996,26222,-0.8378328826278448,0.9624279960989952,0.050366245,-0.006002523694769479,0.2,0.0003,3840,0.303759765625,0.330356240272522,1.5283616816624999
14,190,982.36,790528,369.03192999999993,26320,-1.017813857086003,0.9936924292705953,0.039621457,-0.022099222090037073,0.2,0.0003,3850,0.272509765625,0.20436948537826538,0.6257079313974827
14,191,982.36,792576,366.51932496,26417,-1.0707404108718037,0.9933925005607307,0.03753057,-0.021165781379386316,0.2,0.0003,3860,0.215966796875,0.07713709771633148,0.5762156766140833
14,192,982.36,794624,370.99581277000004,26516,-1.080563641153276,0.998140228446573,0.050026324,-0.023971601037192158,0.2,0.0003,3870,0.272998046875,0.015652015805244446,0.2660430729505606
14,193,982.36,796672,367.17856122999996,26616,-0.507492114417255,0.7453270852565765,0.03001089,-0.0161709189080284,0.2,0.0003,3880,0.2013671875,0.193979412317276,1.3695769859477878
14,194,983.08,798720,370.82977086,26718,-0.7943875065073371,0.9928568252362311,0.039597057,-0.028222669250681065,0.2,0.0003,3890,0.226123046875,0.11187825351953506,0.7873408899176866
14,195,983.08,800768,370.25001719,26961,-0.7131175486370921,0.977816479280591,0.041056253,-0.02046043466834817,0.2,0.0003,3900,0.275,0.17880471050739288,1.5245946099981666
14,196,983.08,802816,372.24678242000005,27061,-0.9194769850000739,0.995978741440922,0.036577016,-0.021545305105973966,0.2,0.0003,3910,0.294873046875,0.048486918210983276,0.7730800206772983
14,197,983.08,804864,369.76842641,27163,-0.9053727777674794,0.9945487366057932,0.038544677,-0.01857552354776999,0.2,0.0003,3920,0.232568359375,0.11847970634698868,0.8268074113875628
14,198,983.08,806912,374.75502428000004,27262,-0.7728712333366274,0.9876671778038144,0.043463603,-0.023545468665543013,0.2,0.0003,3930,0.252734375,0.13758093118667603,1.018074582191184
14,199,983.08,808960,378.50121771,27363,-0.5347367199137807,0.9585519209504128,0.03877993,-0.021121180936461315,0.2,0.0003,3940,0.2244140625,0.34046968817710876,1.5182003010995686
14,200,983.08,811008,366.48007967000007,27464,-0.7214110882952809,0.9849659344181418,0.047419596,-0.015050332415557931,0.2,0.0003,3950,0.249169921875,0.2676810324192047,1.7014531242661177
14,201,989.46,813056,369.04280525999997,27561,-0.9431639874354005,0.9971405952237546,0.044883743,-0.023215461190557108,0.2,0.0003,3960,0.207958984375,0.1394157111644745,0.568454027036205
14,202,989.46,815104,375.6573451100001,27661,-1.055102235265076,0.9931194996461272,0.045402944,-0.019502639998972882,0.2,0.0003,3970,0.277392578125,0.13227395713329315,0.9171084783971309
14,203,989.46,817152,370.11842392000005,27760,-0.5379669130779803,0.9815068822354078,0.05157103,-0.019136616952891927,0.2,0.0003,3980,0.2166015625,0.27114468812942505,1.5040564076043665
14,204,989.46,819200,361.3041515800001,27860,-0.8903734035789966,0.987111397087574,0.058424063,-0.01782992194930557,0.2,0.0003,3990,0.204052734375,0.10848428308963776,1.4137505560182035
15,205,989.46,821248,366.2334300300001,27959,-0.8888612410053611,0.9919778043404222,0.042181417,-0.01136583120241994,0.2,0.0003,4000,0.212939453125,0.11728604882955551,1.2242648880928755
15,206,989.46,823296,377.04948367000003,28057,-0.7448660781607032,0.9871404152363539,0.048779264,-0.025816302718885707,0.2,0.0003,4010,0.2294921875,0.18042483925819397,1.6775009456090628
14,207,989.46,825344,379.98033114,28312,-0.45678279660642146,0.9757323265075684,0.05050511,-0.013426618870289531,0.2,0.0003,4020,0.21357421875,0.213413268327713,1.6504635150544344
14,208,989.46,827392,374.49504806000004,28410,-0.6269557773135602,0.9877030104398727,0.041505687,-0.01560836051721708,0.2,0.0003,4030,0.219775390625,0.20335182547569275,1.473939685150981
15,209,989.46,829440,375.7844579,28509,-0.8721631594002247,0.9935636054724455,0.041700836,-0.01430245560259209,0.2,0.0003,4040,0.2478515625,0.566482663154602,0.9708003870677203
15,210,989.46,831488,369.13614889,28607,-1.1320493798702955,0.9918754994869232,0.15989861,-0.018580498590017668,0.2,0.0003,4050,0.246923828125,0.06163672357797623,0.6413911319803447
15,211,989.46,833536,360.0953175300001,28706,-1.1159582160413266,0.9928982248529792,0.06302583,-0.02481385189166758,0.2,0.0003,4060,0.223828125,0.0772196501493454,0.6876117063919083
15,212,989.46,835584,356.6148770700001,28806,-0.8261204035952687,0.9868416329845786,0.08128677,-0.024132972121878992,0.2,0.0003,4070,0.2796875,0.269270122051239,1.2617707876954227
15,213,989.46,837632,357.24188505999996,28906,-0.9973251994699239,0.9897188572213054,0.04860245,-0.027605350062367508,0.2,0.0003,4080,0.234912109375,0.07470064610242844,0.7251866949955001
15,214,989.46,839680,350.53410478999996,29004,-1.1465489787980914,0.9893871229141951,0.06946194,-0.03014250589039875,0.2,0.0003,4090,0.220751953125,0.041791390627622604,0.5872999945073388
15,215,989.46,841728,342.81974688,29103,-1.008064259774983,0.9850019449368119,0.06881938,-0.020541679763118735,0.2,0.0003,4100,0.32705078125,0.06148770824074745,1.1750494833802805
15,216,989.46,843776,332.50804026,29202,-0.911047594435513,0.9621792957186699,0.031340368,-0.022227189925615676,0.2,0.0003,4110,0.29150390625,0.18576383590698242,1.2640609871130437
15,217,989.46,845824,322.73250251999997,29308,-1.024156936071813,0.9507964216172695,0.0390655,-0.01832020539732184,0.2,0.0003,4120,0.3333984375,0.18209822475910187,1.1372927017044276
15,218,989.46,847872,317.54050371,29407,-1.128299612365663,0.9748403485864401,0.027349427,-0.011679898816510104,0.2,0.0003,4130,0.2517578125,0.04949579015374184,0.5817348598968237
15,219,989.46,849920,311.32731049,29506,-1.0649869294837118,0.9182495623826981,0.042019095,-0.012960813521931413,0.2,0.0003,4140,0.354345703125,0.1471540778875351,1.5114505632314832
15,220,989.46,851968,305.46628534,29755,-0.8883566146716475,0.9550571590662003,0.034039345,-0.011311766608559991,0.2,0.0003,4150,0.302783203125,0.1597810536623001,1.8679096899926662
15,221,989.46,854016,298.82812473999996,29854,-0.9704739537090064,0.9733820259571075,0.041735154,-0.03009537521575112,0.2,0.0003,4160,0.307568359375,0.10913512110710144,1.290413981070742
15,222,989.46,856064,293.74743156,29954,-0.9833360167220235,0.9796769097447395,0.043357812,-0.03084661838511238,0.2,0.0003,4170,0.285693359375,0.009058933705091476,0.68775833863765
15,223,995.01,858112,286.07768653000005,30054,-0.9357919972389936,0.9927052776329219,0.040085882,-0.03429508770059329,0.2,0.0003,4180,0.200537109375,0.1276489496231079,0.4767556275939569
15,224,995.4,860160,282.11116967000004,30153,-0.9218832096084952,0.9794172886759043,0.050044317,-0.018171834730310366,0.2,0.0003,4190,0.275439453125,0.033754222095012665,0.7425343272276222
15,225,1000.0,862208,282.81200813000004,30252,-0.9626235531643033,0.9884045114740729,0.03602872,-0.0287516922224313,0.2,0.0003,4200,0.288037109375,0.01908930391073227,0.502279668301344
15,226,1000.0,864256,278.46169177,30353,-0.9406878348439932,0.9742104671895504,0.038375195,-0.02342876152979443,0.2,0.0003,4210,0.297412109375,0.10775159299373627,0.8890328357927502
15,227,1000.0,866304,278.8778817,30453,-0.928075902722776,0.9801348429173231,0.048683222,-0.03581491754157469,0.2,0.0003,4220,0.287060546875,0.172954723238945,1.0162657827138901
15,228,1000.0,868352,278.0338512,30547,-0.8179712986573577,0.9501570798456669,0.06037595,-0.03482331888080807,0.2,0.0003,4230,0.353759765625,0.07379022240638733,1.1878382475115359
15,229,1000.0,870400,274.0401151,30633,-0.8399300832301378,0.9736295230686665,0.03789296,-0.017408430410432628,0.2,0.0003,4240,0.292529296875,0.12000223994255066,1.1652601973153651
15,230,1000.0,872448,264.56764602,30719,-0.852807660959661,0.971094923093915,0.034050636,-0.01937979597132653,0.2,0.0003,4250,0.257763671875,0.14474588632583618,1.214825830468908
15,231,1000.0,874496,257.87383975,30806,-0.7708837941288949,0.9713648147881031,0.057450555,-0.0175875354980235,0.2,0.0003,4260,0.283935546875,0.14263790845870972,1.5600218188948929
15,232,1000.0,876544,259.47236266,31019,-0.8657821534201503,0.9818588569760323,0.056038182,-0.016012264402525032,0.2,0.0003,4270,0.266455078125,0.0673069879412651,0.7088875027606264
15,233,1000.0,878592,265.30385764000005,31103,-0.6657824017107487,0.947052389383316,0.039645042,-0.019864422849786935,0.2,0.0003,4280,0.266845703125,0.16400302946567535,1.6158360441215336
15,234,1000.0,880640,268.22746914000004,31189,-0.554080906137824,0.8698886185884476,0.0471428,-0.014963250869186595,0.2,0.0003,4290,0.242919921875,0.3262653946876526,2.29520692108199
15,235,1000.0,882688,275.09501300000005,31274,-0.8178617931902409,0.9709919858723879,0.051262915,-0.025300380843691527,0.2,0.0003,4300,0.324951171875,0.23791897296905518,1.4800973144359886
15,236,1000.0,884736,266.08878702000004,31360,-0.5363047111779451,0.8925210162997246,0.034638103,-0.018722112121758984,0.2,0.0003,4310,0.242919921875,0.3530154228210449,2.3235519072972237
15,237,1000.0,886784,265.81887752,31447,-0.7962362779304385,0.9785005990415812,0.046829905,-0.003906897779961583,0.2,0.0003,4320,0.27421875,0.04939161241054535,0.6154861480696127
15,238,1000.0,888832,264.65992568999997,31533,-0.7509854383766651,0.9811063334345818,0.038502797,-0.02521548287186306,0.2,0.0003,4330,0.23154296875,0.2590100169181824,1.2201081062667072
15,239,1000.0,890880,266.14802381000004,31617,-0.8723811753094196,0.9942512712441385,0.036376208,-0.02211799290816998,0.2,0.0003,4340,0.26171875,-0.011244740337133408,0.34436556955333797
15,240,1000.0,892928,267.5371852100001,31701,-1.0186843255534768,0.9901580987498164,0.07400388,-0.025929553058813327,0.2,0.0003,4350,0.275830078125,0.10552246123552322,0.6362240922171623
15,241,1000.0,894976,260.99751764000007,31788,-0.9408310761675238,0.982216365635395,0.09814876,-0.03358658409561031,0.2,0.0003,4360,0.221240234375,0.07692867517471313,1.0883219730574638
15,242,1000.0,897024,257.06780998,31873,-0.6449693682603538,0.9118203595280647,0.06446493,-0.022431520087411626,0.2,0.0003,4370,0.3189453125,0.16180473566055298,1.632220057118684
15,243,1000.0,899072,254.06229147,31960,-0.7952734226360917,0.934689573943615,0.039618205,-0.01029723685787758,0.2,0.0003,4380,0.295849609375,0.0946696475148201,1.3057313474826515
15,244,1000.0,901120,255.70284956000003,32172,-0.8328683925792575,0.9725309293717146,0.051392272,-0.024632194766309113,0.2,0.0003,4390,0.3234375,0.04633805900812149,1.1474773089867085
15,245,1000.0,903168,258.99392586,32260,-0.5675186382606625,0.9024038091301918,0.046049733,-0.026232526304374913,0.2,0.0003,4400,0.2689453125,0.228973388671875,1.836624477710575
15,246,1000.0,905216,258.99595874000005,32351,-0.5772953282110393,0.9784810822457075,0.046652652,-0.02206611101719318,0.2,0.0003,4410,0.255126953125,0.33363527059555054,1.533097097929567
15,247,1000.0,907264,249.63650983,32443,-0.5486847267486155,0.9905523294582963,0.047136664,-0.025959402100124863,0.2,0.0003,4420,0.1912109375,0.07843546569347382,0.6600338781485334
15,248,1000.0,909312,244.68754431999997,32545,-0.6278890952467918,0.9735872633755207,0.034580383,-0.01229730665218085,0.2,0.0003,4430,0.2296875,0.17298665642738342,1.4372415229678155
15,249,1000.0,911360,249.56335851,32722,-0.940109227411449,0.9816052783280611,0.045189902,-0.024264852455235086,0.2,0.0003,4440,0.269140625,0.17884933948516846,0.7508063154295087
15,250,1000.0,913408,254.29484187000003,32905,-0.5884769002906978,0.9834049846976995,0.06601189,-0.02188200213422533,0.2,0.0003,4450,0.2541015625,0.19720537960529327,1.6022787629626691
15,251,1000.0,915456,247.72333894000002,33087,-0.43078191224485635,0.8528901040554047,0.050201133,-0.02079311484849313,0.2,0.0003,4460,0.22353515625,0.24981972575187683,1.5037514449097216
15,252,1000.0,917504,243.16283998999998,33265,-0.6239924763329328,0.9905815543606877,0.04570125,-0.030690376611892133,0.2,0.0003,4470,0.2544921875,0.0857788696885109,1.1749968516174705
15,253,1000.0,919552,242.9117512,33446,-0.9992004297673702,0.989900104701519,0.04970374,-0.02211123619345017,0.2,0.0003,4480,0.29140625,0.1810033768415451,0.6063452028902248
15,254,1000.0,921600,240.04160595000002,33628,-0.6898644078522921,0.9743649885058403,0.042946268,-0.010276541946223006,0.2,0.0003,4490,0.29130859375,0.17208777368068695,1.6250345895066858
15,255,1000.0,923648,233.84347675000004,33807,-0.6341136116534472,0.9846232291311026,0.054688025,-0.025350300392892676,0.2,0.0003,4500,0.25048828125,0.15560835599899292,1.2949654452502728
15,256,1000.0,925696,235.47287097,34261,-0.6409569186158478,0.9824355244636536,0.039887138,-0.016256541881011798,0.2,0.0003,4510,0.215576171875,0.25184667110443115,1.6812515027821064
15,257,1000.0,927744,234.68723977999994,34440,-0.4618637233041227,0.9135776683688164,0.051867392,-0.013433309122046922,0.2,0.0003,4520,0.264892578125,0.2334882915019989,2.1744207229465244
15,258,1000.0,929792,240.37475952999995,34622,-0.7200066242367029,0.9927774830721319,0.047064256,-0.017815170464746188,0.2,0.0003,4530,0.218408203125,0.07566315680742264,0.9722467867657543
15,259,1000.0,931840,244.64654173,34803,-0.6218318158760667,0.9739006515592337,0.050121404,-0.019672453732346183,0.2,0.0003,4540,0.2458984375,0.2482595294713974,1.551484865695238
15,260,1000.0,933888,243.98293489000002,34987,-0.5645118454471231,0.9804331324994564,0.05708889,-0.022414292812754866,0.2,0.0003,4550,0.2384765625,0.3296532928943634,1.0652634696103633
15,261,998.37,935936,241.104826,35167,-0.7629528254270553,0.9753058031201363,0.07213316,-0.015744123452168423,0.2,0.0003,4560,0.29482421875,0.09630875289440155,1.4480110322590918
15,262,998.37,937984,241.81328257999994,35339,-0.8690133914351463,0.8482962399721146,0.18102618,-0.014799113121989648,0.2,0.0003,4570,0.297412109375,0.18861132860183716,4.506213263981044
15,263,998.37,940032,242.18761305999996,35519,-0.8462345050647855,0.9861674262210727,0.07832539,-0.047649639009614476,0.2,0.0003,4580,0.392578125,0.006669826805591583,0.46118169245310126
15,264,998.37,942080,243.95029011999998,35698,-0.7145064610987901,0.9883496323600411,0.04609259,-0.024687935132533312,0.2,0.0003,4590,0.251025390625,0.04375472664833069,0.9155472673010081
15,265,998.37,944128,250.05373024999997,35874,-0.798237849958241,0.9857862275093794,0.049349308,-0.023157283321779687,0.2,0.0003,4600,0.278759765625,0.1325107365846634,1.15016588983126
15,266,998.37,946176,258.9691053,35964,-0.8217244572937489,0.9864052338525653,0.05079236,-0.023075409641023725,0.2,0.0003,4610,0.257568359375,0.22559747099876404,0.9934727881103754
15,267,998.37,948224,264.03038136,36048,-0.5333751438185572,0.9417639747262001,0.055084117,-0.015380870312219486,0.2,0.0003,4620,0.248046875,0.279096782207489,1.6517924711108207
15,268,998.37,950272,270.03904523999995,36371,-0.5735080318525434,0.9839891940355301,0.049354084,-0.024738548157620242,0.2,0.0003,4630,0.228857421875,0.19864729046821594,1.1375028921756893
15,269,998.37,952320,273.4949107,36554,-0.5160805149003863,0.9334678798913956,0.0500018,-0.02129463182427571,0.2,0.0003,4640,0.26611328125,0.36158254742622375,2.826284290384501
15,270,998.37,954368,282.43569268999994,36734,-0.6783005155622959,0.9897137358784676,0.045643087,-0.023302324328687972,0.2,0.0003,4650,0.230224609375,0.12706974148750305,1.0137749831192195
15,271,998.37,956416,288.52533171,36892,-0.4403478027321398,0.8898757845163345,0.047493845,-0.009464139815827366,0.2,0.0003,4660,0.2244140625,0.3066389858722687,1.6254164517857135
15,272,998.37,958464,295.66732072,36976,-0.5183207404799759,0.8647207170724869,0.06863246,-0.008491987561865245,0.2,0.0003,4670,0.280908203125,0.24030214548110962,1.6825454108882696
15,273,998.37,960512,302.83469861000003,37060,-0.5199108343571425,0.9422481320798397,0.050784588,-0.022992410865845157,0.2,0.0003,4680,0.256884765625,0.18693572282791138,2.128461985569447
15,274,998.37,962560,311.01743272999994,37145,-0.5374908250756562,0.9725770782679319,0.05026053,-0.018928210980084258,0.2,0.0003,4690,0.2201171875,0.12754499912261963,1.3518270581960679
15,275,998.37,964608,315.37797814999993,37230,-0.47318949373438957,0.8245857357978821,0.04505281,-0.016781477229960727,0.2,0.0003,4700,0.23212890625,0.28298789262771606,2.006457287631929
15,276,998.37,966656,326.07067018,37360,-0.6205351653508842,0.9798263125121593,0.04772936,-0.022306698113970923,0.2,0.0003,4710,0.253173828125,0.19052797555923462,1.0997658410575242
15,277,998.37,968704,334.26075884,37480,-0.44417589735239743,0.9043355286121368,0.08045207,0.0044130048365332184,0.2,0.0003,4720,0.297998046875,0.6163901686668396,1.9895727880299092
15,278,998.37,970752,340.28680785000006,37565,-0.44933544090017674,0.9632239304482937,0.036721803,-0.01073093383020023,0.2,0.0003,4730,0.218701171875,0.3401930332183838,1.953376267850399
15,279,998.37,972800,345.78048619000003,37651,-0.5440077264793217,0.965852715075016,0.058235846,-0.026383564865682274,0.2,0.0003,4740,0.265478515625,0.13752667605876923,1.8139121972024441
15,280,998.37,974848,354.76221892000007,37737,-0.53785400101915,0.9632778652012348,0.060675025,-0.019181067445606458,0.2,0.0003,4750,0.29033203125,0.2689109146595001,1.974753153976053
15,281,998.37,976896,359.1041360800001,37948,-0.5086743528954685,0.9438527338206768,0.06142336,-0.010497154245967977,0.2,0.0003,4760,0.26337890625,0.2911979556083679,2.7290428153239192
15,282,998.37,978944,356.05190551,38035,-0.6058562546037137,0.9683637842535973,0.050496012,-0.01479845323774498,0.2,0.0003,4770,0.279296875,0.3924295902252197,2.6802469465881584
15,283,998.37,980992,362.19097649,38121,-0.5680214961059391,0.9820843432098627,0.062976815,-0.016165354417898924,0.2,0.0003,4780,0.299365234375,0.2407856583595276,2.3837758000940084
15,284,998.37,983040,362.2707756199998,38207,-0.5877753624692559,0.9626009874045849,0.06457354,-0.023215920153597837,0.2,0.0003,4790,0.287548828125,0.3433203101158142,2.6458523223176598
15,285,997.32,985088,373.05086018,38295,-0.4736052303574979,0.9200127124786377,0.060453575,-0.02003779387450777,0.2,0.0003,4800,0.24990234375,0.3382111191749573,1.7289281050674616
15,286,997.32,987136,377.51233732000003,38380,-0.5676890652626753,0.9137480333447456,0.11162306,5.4184134933166205e-05,0.2,0.0003,4810,0.289697265625,0.12595683336257935,3.6420538743957875
15,287,997.32,989184,386.1370375199999,38466,-0.47957071727141737,0.945484347641468,0.16634573,-0.009386115947563667,0.2,0.0003,4820,0.28837890625,0.3112562894821167,1.8499247550964355
15,288,997.32,991232,390.571516,38552,-0.5506529171951116,0.9821696523576975,0.1337027,-0.01799313339870423,0.2,0.0003,4830,0.316748046875,0.2654455900192261,1.78173604933545
15,289,997.32,993280,393.80986385000006,38640,-0.632981791999191,0.9901615120470524,0.043134168,-0.011627438802679534,0.2,0.0003,4840,0.2369140625,0.20193806290626526,1.3590929614380003
15,290,997.32,995328,401.96743589,38726,-0.49276379980146884,0.9566305577754974,0.0634992,-0.01317068450152874,0.2,0.0003,4850,0.270068359375,0.24149064719676971,1.9785169938579201
15,291,997.32,997376,410.73546430999994,38812,-0.4748379193246365,0.9521061107516289,0.046738118,-0.018630688166012987,0.2,0.0003,4860,0.23916015625,0.3030092120170593,2.0764529053121805
15,292,997.32,999424,416.28721363,38898,-0.4852710201404989,0.9611266292631626,0.047733516,-0.016867650221684016,0.2,0.0003,4870,0.243212890625,0.3110903799533844,1.7660043369978666
15,293,997.32,1001472,416.96175715,39115,-0.6091056490316987,0.9755428954958916,0.04674162,-0.02388760964095127,0.2,0.0003,4880,0.28505859375,0.4387972950935364,1.6115210223942995
